index,Product,Product_ID,Arrival,Weight(kg)
26876,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2019-05-09,145.0
26877,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-09,47.5
26878,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-09,255.0
26879,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-09,115.0
26880,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-09,77.5
26881,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-09,75.0
26882,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-09,27.0
26883,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-09,67.5
26884,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-09,62.5
26885,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-10,125.0
26886,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-10,95.0
26887,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-10,57.5
26888,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-10,95.0
26889,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-10,27.5
26890,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2019-05-10,145.0
26891,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-10,47.5
26892,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-10,255.0
26893,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-10,115.0
26894,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-10,67.5
26895,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-10,75.0
26896,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-10,26.0
26897,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-10,77.5
26898,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-10,67.5
26899,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-11,125.0
26900,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-11,95.0
26901,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-11,57.5
26902,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-11,95.0
26903,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-11,32.5
26904,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2019-05-11,145.0
26905,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-11,47.5
26906,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-11,250.0
26907,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-11,115.0
26908,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-11,67.5
26909,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-11,75.0
26910,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-11,27.0
26911,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-11,67.5
26912,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-11,77.5
26913,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-12,125.0
26914,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-12,95.0
26915,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-12,47.5
26916,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-12,95.0
26917,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-12,42.5
26918,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2019-05-12,145.0
26919,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-12,55.0
26920,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-12,255.0
26921,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-12,115.0
26922,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-12,47.5
26923,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-12,75.0
26924,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-12,26.0
26925,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-12,97.5
26926,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-12,87.5
26927,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-13,135.0
26928,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-13,95.0
26929,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-13,47.5
26930,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-13,95.0
26931,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-13,57.5
26932,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-13,47.5
26933,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-13,290.0
26934,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-13,115.0
26935,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-13,57.5
26936,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-13,95.0
26937,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-13,26.0
26938,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-13,97.5
26939,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-13,87.5
26940,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-14,135.0
26941,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-14,95.0
26942,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-14,47.5
26943,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-14,105.0
26944,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-14,52.5
26945,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-14,47.5
26946,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-14,290.0
26947,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-14,115.0
26948,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-14,47.5
26949,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-14,95.0
26950,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-14,25.0
26951,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-14,92.5
26952,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-14,87.5
26953,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-15,125.0
26954,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-15,95.0
26955,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-15,47.5
26956,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-15,95.0
26957,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-15,47.5
26958,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-15,47.5
26959,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-15,290.0
26960,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-15,115.0
26961,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-15,47.5
26962,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-15,85.0
26963,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-15,26.0
26964,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-15,97.5
26965,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-15,97.5
26966,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-16,125.0
26967,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-16,95.0
26968,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-16,47.5
26969,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-16,95.0
26970,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-16,47.5
26971,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-16,47.5
26972,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-16,290.0
26973,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-16,115.0
26974,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-16,42.5
26975,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-16,85.0
26976,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-16,27.0
26977,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-16,77.5
26978,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-16,77.5
26979,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-17,125.0
26980,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-17,95.0
26981,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-17,47.5
26982,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-17,105.0
26983,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-17,52.5
26984,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-17,45.0
26985,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-17,270.0
26986,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-17,115.0
26987,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-17,47.5
26988,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-17,85.0
26989,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-17,27.0
26990,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-17,82.5
26991,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-17,77.5
26992,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-18,155.0
26993,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-18,95.0
26994,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-18,47.5
26995,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-18,95.0
26996,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-18,42.5
26997,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2019-05-18,155.0
26998,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-18,55.0
26999,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-18,290.0
27000,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-18,115.0
27001,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-18,47.5
27002,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-18,75.0
27003,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-18,26.0
27004,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-18,77.5
27005,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-18,77.5
27006,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-19,155.0
27007,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-19,95.0
27008,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-19,47.5
27009,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-19,95.0
27010,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-19,42.5
27011,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2019-05-19,165.0
27012,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-19,45.0
27013,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-19,290.0
27014,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-19,115.0
27015,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-19,47.5
27016,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-19,75.0
27017,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-19,28.0
27018,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2019-05-19,22.0
27019,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-19,87.5
27020,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-19,77.5
27021,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-20,155.0
27022,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-20,95.0
27023,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-20,47.5
27024,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-20,95.0
27025,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-20,42.5
27026,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2019-05-20,165.0
27027,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-20,45.0
27028,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-20,290.0
27029,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-20,115.0
27030,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-20,47.5
27031,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-20,75.0
27032,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-20,27.0
27033,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2019-05-20,22.5
27034,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-20,77.5
27035,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-20,77.5
27036,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-21,155.0
27037,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-21,95.0
27038,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-21,47.5
27039,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-21,95.0
27040,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-21,42.5
27041,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2019-05-21,165.0
27042,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-21,45.0
27043,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-21,290.0
27044,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-21,115.0
27045,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-21,47.5
27046,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-21,75.0
27047,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-21,26.0
27048,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2019-05-21,22.5
27049,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-21,77.5
27050,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-21,77.5
27051,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-22,155.0
27052,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-22,95.0
27053,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-22,47.5
27054,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-22,95.0
27055,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-22,45.0
27056,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2019-05-22,170.0
27057,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-22,45.0
27058,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-22,290.0
27059,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-22,115.0
27060,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-22,50.0
27061,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-22,75.0
27062,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-22,28.5
27063,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2019-05-22,22.5
27064,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-22,85.0
27065,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-22,85.0
27066,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-23,155.0
27067,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-23,95.0
27068,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-23,47.5
27069,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-23,95.0
27070,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-23,42.5
27071,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2019-05-23,190.0
27072,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-23,45.0
27073,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-23,290.0
27074,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-23,115.0
27075,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-23,52.5
27076,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-23,75.0
27077,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-23,29.0
27078,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2019-05-23,22.5
27079,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-23,77.5
27080,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-23,80.0
27081,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-24,155.0
27082,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-24,95.0
27083,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-24,47.5
27084,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-24,95.0
27085,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-24,42.5
27086,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2019-05-24,175.0
27087,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-24,37.5
27088,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-24,290.0
27089,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-24,115.0
27090,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-24,52.5
27091,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-24,75.0
27092,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-24,28.5
27093,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2019-05-24,22.5
27094,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-24,77.5
27095,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-24,77.5
27096,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-25,155.0
27097,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-25,95.0
27098,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-25,40.0
27099,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-25,95.0
27100,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-25,42.5
27101,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2019-05-25,175.0
27102,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-25,37.5
27103,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-25,265.0
27104,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-25,115.0
27105,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-25,42.5
27106,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-25,75.0
27107,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-25,28.5
27108,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2019-05-25,26.0
27109,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-25,77.5
27110,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-25,71.5
27111,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-26,155.0
27112,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-26,95.0
27113,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-26,47.5
27114,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-26,95.0
27115,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-26,47.5
27116,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2019-05-26,190.0
27117,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-26,42.5
27118,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-26,290.0
27119,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-26,115.0
27120,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-26,47.5
27121,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-26,75.0
27122,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-26,29.0
27123,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2019-05-26,22.5
27124,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-26,67.5
27125,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-26,70.0
27126,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-27,155.0
27127,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-27,95.0
27128,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-27,37.5
27129,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-27,95.0
27130,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-27,47.5
27131,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2019-05-27,155.0
27132,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-27,45.0
27133,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-27,265.0
27134,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-27,115.0
27135,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-27,42.5
27136,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-27,75.0
27137,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-27,28.5
27138,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2019-05-27,22.5
27139,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-27,70.0
27140,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-27,60.0
27141,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-28,155.0
27142,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-28,95.0
27143,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-28,37.5
27144,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-28,95.0
27145,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-28,47.5
27146,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2019-05-28,165.0
27147,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-28,42.5
27148,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-28,255.0
27149,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-28,115.0
27150,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-28,37.5
27151,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-28,75.0
27152,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-28,29.0
27153,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2019-05-28,22.5
27154,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-28,77.5
27155,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-28,60.0
27156,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-29,155.0
27157,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-29,95.0
27158,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-29,37.5
27159,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-29,95.0
27160,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-29,47.5
27161,Grapes,73b05417-910e-433e-8828-ba093cc73a81,2019-05-29,170.0
27162,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-29,42.5
27163,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2019-05-29,255.0
27164,Mango,7cfbb823-e54d-4777-b549-0654134b4a5c,2019-05-29,115.0
27165,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2019-05-29,42.5
27166,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2019-05-29,75.0
27167,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2019-05-29,29.0
27168,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2019-05-29,22.5
27169,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2019-05-29,97.5
27170,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2019-05-29,70.0
27171,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2019-05-30,155.0
27172,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2019-05-30,95.0
27173,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2019-05-30,37.5
27174,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2019-05-30,95.0
27175,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2019-05-30,47.5
27176,Jack Fruit,17a467ff-59e4-4ad7-9fe4-7c3f467904dd,2019-05-30,42.5
